nationality	time_on_page	layer	adapted_to_nationality	avatar_pictures_shown	manipulation_lev	stories_read	stories_read_dichotomized	stories_rated	stories_rated_dichotomized	comments_written	comments_written_dichotomized	stories_written	stories_written_dichotomized	avatars_clicked	avatars_clicked_dichotomized	newsletter	registered	photo
MX	49.0	ugc	TRUE	TRUE	ugc_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	dialect	NEUTRAL	TRUE	dialect_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	symbols	FALSE	TRUE	symbols_es_without_avatars	0	FALSE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	464.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	296.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	symbols	FALSE	TRUE	symbols_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	224.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	157.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	50.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	30.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	450.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	1	TRUE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	symbols	TRUE	TRUE	symbols_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	231.0	ugc	FALSE	TRUE	ugc_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	105.0	symbols	TRUE	TRUE	symbols_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	80.0	ugc	TRUE	TRUE	ugc_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1516.0	dialect	TRUE	TRUE	dialect_mx_without_avatars	4	TRUE	5	TRUE	2	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	522.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	1200.0	ugc	TRUE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	320.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	71.0	dialect	TRUE	TRUE	dialect_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1203.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	72.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1694.0	symbols	TRUE	TRUE	symbols_mx_without_avatars	0	FALSE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	19.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	64.0	symbols	TRUE	TRUE	symbols_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	58.0	dialect	NEUTRAL	TRUE	dialect_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	74.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	symbols	FALSE	TRUE	symbols_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	80.0	symbols	TRUE	TRUE	symbols_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	ugc	TRUE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	symbols	TRUE	TRUE	symbols_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	ugc	TRUE	TRUE	ugc_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	22.0	symbols	FALSE	TRUE	symbols_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	11.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	247.0	symbols	TRUE	TRUE	symbols_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	160.0	dialect	FALSE	TRUE	dialect_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	dialect	TRUE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1199.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	4	TRUE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	397.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	431.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	4	TRUE	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	99.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	51.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	symbols	TRUE	TRUE	symbols_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	2415.0	ugc	FALSE	TRUE	ugc_mx_without_avatars	5	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	50.0	symbols	FALSE	TRUE	symbols_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	121.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	41.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	60.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	148.0	symbols	FALSE	TRUE	symbols_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	29.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	symbols	FALSE	TRUE	symbols_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	416.0	all	FALSE	TRUE	all_es_without_avatars	2	TRUE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	111.0	all	TRUE	TRUE	all_es_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	135.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	140.0	symbols	FALSE	TRUE	symbols_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	45.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	39.0	dialect	NEUTRAL	TRUE	dialect_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	ugc	TRUE	TRUE	ugc_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	50.0	dialect	NEUTRAL	TRUE	dialect_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	72.0	symbols	FALSE	TRUE	symbols_es_without_avatars	0	FALSE	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	255.0	dialect	TRUE	TRUE	dialect_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	299.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	553.0	symbols	FALSE	TRUE	symbols_es_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	56.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	59.0	dialect	FALSE	TRUE	dialect_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	dialect	NEUTRAL	TRUE	dialect_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	9.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	140.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	57.0	symbols	FALSE	TRUE	symbols_es_without_avatars	0	FALSE	7	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	14.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	41.0	ugc	TRUE	TRUE	ugc_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	21.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	symbols	TRUE	TRUE	symbols_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	861.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	41.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	43.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	196.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	120.0	dialect	NEUTRAL	TRUE	dialect_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	dialect	TRUE	TRUE	dialect_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	32.0	symbols	TRUE	TRUE	symbols_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	685.0	all	FALSE	TRUE	all_es_without_avatars	1	TRUE	0	FALSE	1	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	90.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE
MX	30.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	dialect	TRUE	TRUE	dialect_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	31.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	80.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	9.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	7.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	NA	dialect	FALSE	TRUE	dialect_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	730.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	symbols	TRUE	TRUE	symbols_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	29.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	46.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	550.0	all	TRUE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	59.0	ugc	FALSE	TRUE	ugc_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	symbols	FALSE	TRUE	symbols_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1118.0	ugc	TRUE	TRUE	ugc_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	49.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	symbols	TRUE	TRUE	symbols_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	39.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	29.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	dialect	TRUE	TRUE	dialect_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	229.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	81.0	dialect	NEUTRAL	TRUE	dialect_ne_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	240.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	824.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	1	TRUE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	60.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	20.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	19.0	dialect	TRUE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	ugc	FALSE	TRUE	ugc_es_without_avatars	5	TRUE	5	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	dialect	TRUE	TRUE	dialect_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	201.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	3837.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	5	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	51.0	symbols	TRUE	TRUE	symbols_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	240.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	40.0	dialect	TRUE	TRUE	dialect_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	31.0	ugc	TRUE	TRUE	ugc_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	symbols	FALSE	TRUE	symbols_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	1132.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	symbols	FALSE	TRUE	symbols_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	38.0	ugc	TRUE	TRUE	ugc_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	79.0	dialect	FALSE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	30.0	symbols	NEUTRAL	TRUE	symbols_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	dialect	TRUE	TRUE	dialect_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	159.0	ugc	TRUE	TRUE	ugc_mx_without_avatars	1	TRUE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	4.0	all	FALSE	TRUE	all_es_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	NA	symbols	TRUE	TRUE	symbols_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	50.0	dialect	TRUE	TRUE	dialect_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	10.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	41.0	all	TRUE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	8.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	51.0	ugc	NEUTRAL	TRUE	ugc_ne_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	40.0	all	FALSE	TRUE	all_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
MX	96.0	dialect	NEUTRAL	TRUE	dialect_ne_without_avatars	0	FALSE	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
ES	10.0	dialect	FALSE	TRUE	dialect_mx_without_avatars	0	FALSE	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE
